tour,event_name,event_id,date_start,date_end,course_name,multi_course,current_round,player_name,dg_id,player_num,country,am,dg_rank,owgr_rank,tour_rank,pre_tourn_pageviews,r1_teetime,r1_start_hole,r1_wave,r1_course_name,teetimes_json
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Gilligan, Ian",26953,57593,USA,0,269.0,229.0,20,17,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Goodwin, Noah",24837,55165,USA,0,313.0,329.0,60,14,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Gutschewski, Luke",32683,67202,USA,0,,,120,9,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Hale Jr, Blaine",29348,60767,USA,0,,,109,14,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Hammer, Cole",19864,47987,USA,0,232.0,276.0,19,23,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Harris, Frankie",33758,68606,USA,0,353.0,308.0,35,24,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Hastings, Justin",31960,66248,CAY,0,,449.0,64,11,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Hitchner, Derek",31257,60531,USA,0,378.0,213.0,33,11,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Hitt, Austin",28542,58547,USA,0,179.0,243.0,24,19,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Holt, Ian",25036,54525,USA,0,290.0,153.0,3,17,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Hruby, Petr",26710,57461,CZE,0,318.0,,97,11,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Humphrey, Theo",25081,54901,USA,0,,499.0,108,25,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Ishikawa, Ryo",12232,30852,JPN,0,266.0,326.0,40,25,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Jakubcik, Filip",26482,57257,CZE,0,320.0,,123,12,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Johnson, Michael",15120,34643,USA,0,185.0,228.0,12,19,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Kim, Chan",15004,34587,USA,0,241.0,282.0,50,30,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Knox, Russell",13831,33122,SCO,0,,,132,17,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Korte, Chris",26124,56349,USA,0,356.0,435.0,43,13,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Kozan, Andrew",19430,47461,USA,0,349.0,498.0,84,10,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Lamb, Davis",29324,59125,USA,0,385.0,181.0,21,14,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Lamb, Rick",18869,46732,USA,0,339.0,457.0,66,8,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Leach, Tyler",31586,63764,USA,0,,,130,9,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Lewis, Bryce",31285,63451,USA,0,,,95,8,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Maas, Christiaan",27947,61276,RSA,0,276.0,,102,15,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Macdonald, Stuart",18571,46368,CAN,0,403.0,430.0,73,10,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Maichon, Phichaksn",23231,52132,THA,0,458.0,,72,8,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Manke, RJ",29715,59137,USA,0,,,128,11,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Marzilio, Vicente",33160,54994,ARG,0,,,119,10,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"McAllister, Logan",29318,60015,USA,0,360.0,265.0,30,16,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Meissner, Mitchell",26126,56376,USA,0,338.0,321.0,45,13,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Menante, Dylan",29970,63125,USA,0,218.0,173.0,10,13,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Moldovan, Maxwell",29769,57860,USA,0,436.0,471.0,74,13,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Montgomery, Taylor",25442,55789,USA,0,326.0,271.0,52,19,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Morrison, Tommy",32593,64624,USA,0,134.0,158.0,7,42,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Nesbitt, Drew",16492,45729,CAN,0,,206.0,38,15,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Nicholas, James",27598,58188,USA,0,437.0,312.0,29,24,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Nimmer, Bryson",26013,56320,USA,0,,,107,12,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Noh, S.Y.",11117,29289,KOR,0,327.0,390.0,49,36,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Nunez, Augusto",16796,36724,ARG,0,,,99,9,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Ortiz, Alvaro",26190,39262,MEX,0,213.0,145.0,5,76,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Overton, Jeff",10498,28475,USA,0,,,113,20,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Pak, John",27820,59160,USA,0,287.0,241.0,23,19,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Pettit, Turk",28571,58849,USA,0,,,77,9,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Phillips, Trent",26913,57625,USA,0,348.0,347.0,59,14,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Potter, Luke",35424,69020,USA,0,344.0,,106,7,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Reavie, Chez",7961,26476,USA,0,,,92,31,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Riedel, Matthew",30892,64693,USA,0,,496.0,91,14,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Sargent, Billy Tom",27697,58189,USA,0,,,103,7,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Scott, Sandy",23708,52576,SCO,0,126.0,177.0,13,63,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Sewell, Chad",31272,58856,USA,0,,,71,8,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Shelton, Robby",18635,46441,USA,0,214.0,249.0,25,19,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Sherwood, Cole",32312,65496,USA,0,170.0,156.0,6,20,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Shore, Davis",28471,58601,USA,0,131.0,227.0,16,26,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Sides, William",35308,68991,USA,0,252.0,,82,10,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Sloan, Roger",14050,33486,CAN,0,347.0,460.0,39,13,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Solomon, Jacob",27710,58669,USA,0,,,111,13,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Steelman, Ross",31192,63455,USA,0,85.0,80.0,1,75,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Stegmaier, Brett",11354,29485,USA,0,,,129,9,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Sugiura, Yuta",24223,54218,JPN,0,263.0,178.0,18,15,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Suh, Justin",22050,50493,USA,0,341.0,443.0,70,11,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Summy, Jase",35423,68989,USA,0,476.0,,88,11,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Suri, Julian",18059,45478,USA,0,330.0,316.0,75,10,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Taylor, Ben",19948,48119,ENG,0,234.0,370.0,41,9,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Thomas, Rayhan",21234,66552,IND,0,,,62,12,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Trace, Travis",26602,56490,USA,0,363.0,338.0,47,16,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Van Horne, Ashton",22207,50706,USA,0,,,116,7,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Van Paris, Jackson",31955,57864,USA,0,382.0,474.0,65,11,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"VanArragon, Caleb",31392,65443,USA,0,156.0,261.0,22,23,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Weiler, Joe",30621,59533,USA,0,,,98,8,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Westmoreland, Kyle",23599,52411,USA,0,393.0,374.0,46,14,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"White, Brett",22461,50992,USA,0,,489.0,126,7,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Whitney, Tom",20353,48319,USA,0,,,122,26,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Wilkes, Tyler",34969,69503,USA,0,,,101,6,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Wolcott, Hunter",32446,59212,USA,0,,468.0,115,8,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Xiong, Norman",24354,54328,USA,0,,,76,12,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Young, Carson",23656,52513,USA,0,193.0,198.0,26,19,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Yuan, Carl",17266,55454,CHN,0,414.0,,94,12,,,,,[]
