ID,Player Name,Stat Value,Stat Description,Higher Price,Lower Price,Sport ID,Match Title,Game Short Title,Scheduled At,Match Progress,Venue Name,Venue Type,Weather Condition,Weather Temperature,Away Team Probable Starting Pitcher,Away Team Probable Starting Pitcher Hand,Home Team Probable Starting Pitcher,Home Team Probable Starting Pitcher Hand,Broadcasts,Player Position Display Name,Player Position Name,Player Image URL,Appearance Badge Text,Appearance Badge Label,Appearance Badge Value,Match Date
586c070b-6082-4c8d-a5b4-5e41d68ad2ec,Patrick Cantlay,68.5,Round Strokes,-113,-109,PGA,FedEx St. Jude... R2,N/A,2026-08-14T12:50:00Z,Fri 08:50am,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260515_15-d072ae36-88f2-4276-b97e-6de87aa2b875.png,N/A,N/A,N/A,8/14/2026
d0cefb13-e884-4219-afa7-dd62efd18493,Patrick Cantlay,20.5,Tourney Finishing Position,N/A,-105,PGA,FedEx St. Jude... R2,N/A,2026-08-14T12:50:00Z,Fri 08:50am,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260515_15-d072ae36-88f2-4276-b97e-6de87aa2b875.png,N/A,N/A,N/A,8/14/2026
8ba949a3-458f-4f0a-8922-2cf40f521dea,Patrick Cantlay,4.5,Birdies or Better,+125,-154,PGA,FedEx St. Jude... R2,N/A,2026-08-14T12:50:00Z,Fri 08:50am,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260515_15-d072ae36-88f2-4276-b97e-6de87aa2b875.png,N/A,N/A,N/A,8/14/2026
4960268d-3096-4da3-b79c-23623c07643e,Patrick Cantlay,10.5,R2 Leaderboard Position,N/A,+423,PGA,FedEx St. Jude... R2,N/A,2026-08-14T12:50:00Z,Fri 08:50am,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260515_15-d072ae36-88f2-4276-b97e-6de87aa2b875.png,N/A,N/A,N/A,8/14/2026
1b4d9cd6-c991-4ab0-98fb-f163e05dee77,Patrick Cantlay,0.5,Eagles or Better,+608,N/A,PGA,FedEx St. Jude... R2,N/A,2026-08-14T12:50:00Z,Fri 08:50am,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260515_15-d072ae36-88f2-4276-b97e-6de87aa2b875.png,N/A,N/A,N/A,8/14/2026
710a96dc-8bb6-4d5f-aef2-eed6488adbb7,Wyndham Clark,68.5,Round Strokes,-124,+101,PGA,FedEx St. Jude... R2,N/A,2026-08-14T13:30:00Z,Fri 09:30am,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260218_23-0f2eb1c3-7278-4b5e-af2e-fd67644834b5.png,N/A,N/A,N/A,8/14/2026
b83316ad-1f5a-4144-b40b-c047ce35b8ff,Wyndham Clark,20.5,Tourney Finishing Position,N/A,+128,PGA,FedEx St. Jude... R2,N/A,2026-08-14T13:30:00Z,Fri 09:30am,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260218_23-0f2eb1c3-7278-4b5e-af2e-fd67644834b5.png,N/A,N/A,N/A,8/14/2026
a27ce8fa-12ae-4efb-9de8-c99aadb3c9a3,Wyndham Clark,3.5,Birdies or Better,-167,+136,PGA,FedEx St. Jude... R2,N/A,2026-08-14T13:30:00Z,Fri 09:30am,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260218_23-0f2eb1c3-7278-4b5e-af2e-fd67644834b5.png,N/A,N/A,N/A,8/14/2026
b81c8caa-80d0-404b-8337-7c43b7b8d114,Wyndham Clark,10.5,Greens in Regulation,+104,-127,PGA,FedEx St. Jude... R2,N/A,2026-08-14T13:30:00Z,Fri 09:30am,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260218_23-0f2eb1c3-7278-4b5e-af2e-fd67644834b5.png,N/A,N/A,N/A,8/14/2026
b5fc6d19-fafa-445d-a6cb-0ee230a4b59e,Wyndham Clark,6.5,Fairways Hit,-162,+130,PGA,FedEx St. Jude... R2,N/A,2026-08-14T13:30:00Z,Fri 09:30am,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260218_23-0f2eb1c3-7278-4b5e-af2e-fd67644834b5.png,N/A,N/A,N/A,8/14/2026
1b7aa3aa-f0bb-41f9-a8fb-eda2c31e5865,Wyndham Clark,2.5,Bogeys or Worse,-132,+107,PGA,FedEx St. Jude... R2,N/A,2026-08-14T13:30:00Z,Fri 09:30am,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260218_23-0f2eb1c3-7278-4b5e-af2e-fd67644834b5.png,N/A,N/A,N/A,8/14/2026
a3b9d363-f203-49f3-a6c6-3562b3bb2549,Wyndham Clark,10.5,R2 Leaderboard Position,N/A,+470,PGA,FedEx St. Jude... R2,N/A,2026-08-14T13:30:00Z,Fri 09:30am,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260218_23-0f2eb1c3-7278-4b5e-af2e-fd67644834b5.png,N/A,N/A,N/A,8/14/2026
f816d2a8-66a1-442d-ba22-7fa93ccd056d,Wyndham Clark,0.5,Eagles or Better,+578,N/A,PGA,FedEx St. Jude... R2,N/A,2026-08-14T13:30:00Z,Fri 09:30am,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260218_23-0f2eb1c3-7278-4b5e-af2e-fd67644834b5.png,N/A,N/A,N/A,8/14/2026
6bad2b4c-56cb-4705-b984-09052e3401b3,Hideki Matsuyama,68.5,Round Strokes,+111,-136,PGA,FedEx St. Jude... R2,N/A,2026-08-14T17:45:00Z,Fri 01:45pm,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260218_23-d45bcf4a-5803-4b0b-ab6c-6427a76cecf7.png,N/A,N/A,N/A,8/14/2026
989239ae-1bd1-4f39-9100-1312fdf1ea87,Hideki Matsuyama,10.5,Tourney Finishing Position,N/A,-105,PGA,FedEx St. Jude... R2,N/A,2026-08-14T17:45:00Z,Fri 01:45pm,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260218_23-d45bcf4a-5803-4b0b-ab6c-6427a76cecf7.png,N/A,N/A,N/A,8/14/2026
cde271ec-2cbe-4756-8678-83f3db5a49a0,Hideki Matsuyama,4.5,Birdies or Better,+132,-162,PGA,FedEx St. Jude... R2,N/A,2026-08-14T17:45:00Z,Fri 01:45pm,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260218_23-d45bcf4a-5803-4b0b-ab6c-6427a76cecf7.png,N/A,N/A,N/A,8/14/2026
bc66862c-58b0-4b0a-9a79-051332574193,Hideki Matsuyama,10.5,Greens in Regulation,-122,-102,PGA,FedEx St. Jude... R2,N/A,2026-08-14T17:45:00Z,Fri 01:45pm,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260218_23-d45bcf4a-5803-4b0b-ab6c-6427a76cecf7.png,N/A,N/A,N/A,8/14/2026
8a59e660-26dc-4047-8b81-0f0476492928,Hideki Matsuyama,7.5,Fairways Hit,-162,+131,PGA,FedEx St. Jude... R2,N/A,2026-08-14T17:45:00Z,Fri 01:45pm,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260218_23-d45bcf4a-5803-4b0b-ab6c-6427a76cecf7.png,N/A,N/A,N/A,8/14/2026
4c7f2f96-e3bf-4576-a868-5d946f0acfde,Hideki Matsuyama,2.5,Bogeys or Worse,+106,-130,PGA,FedEx St. Jude... R2,N/A,2026-08-14T17:45:00Z,Fri 01:45pm,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260218_23-d45bcf4a-5803-4b0b-ab6c-6427a76cecf7.png,N/A,N/A,N/A,8/14/2026
6f61aaf5-ad77-45ab-9455-baea31e09ce4,Hideki Matsuyama,10.5,R2 Leaderboard Position,N/A,-134,PGA,FedEx St. Jude... R2,N/A,2026-08-14T17:45:00Z,Fri 01:45pm,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260218_23-d45bcf4a-5803-4b0b-ab6c-6427a76cecf7.png,N/A,N/A,N/A,8/14/2026
ec858cd8-7b31-4ca3-9818-06f070b5e504,Hideki Matsuyama,0.5,Eagles or Better,+659,N/A,PGA,FedEx St. Jude... R2,N/A,2026-08-14T17:45:00Z,Fri 01:45pm,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260218_23-d45bcf4a-5803-4b0b-ab6c-6427a76cecf7.png,N/A,N/A,N/A,8/14/2026
391a2ca7-eae5-49aa-8698-2fe35b6df0ed,Matt Fitzpatrick,68.5,Round Strokes,+101,-124,PGA,FedEx St. Jude... R2,N/A,2026-08-14T13:30:00Z,Fri 09:30am,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20250926_02-04b52e10-1f50-4efb-9895-86b4107f78c4.png,N/A,N/A,N/A,8/14/2026
97fb5456-77f7-48d7-957e-7e71760af0ed,Matt Fitzpatrick,20.5,Tourney Finishing Position,N/A,+109,PGA,FedEx St. Jude... R2,N/A,2026-08-14T13:30:00Z,Fri 09:30am,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20250926_02-04b52e10-1f50-4efb-9895-86b4107f78c4.png,N/A,N/A,N/A,8/14/2026
137c92ec-7217-4721-852a-5fc45c6f03d2,Sahith Theegala,20.5,Tourney Finishing Position,N/A,+215,PGA,FedEx St. Jude... R2,N/A,2026-08-14T12:50:00Z,Fri 08:50am,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260218_23-25faf9c2-3b45-4630-aac8-d11229cde0a1.png,N/A,N/A,N/A,8/14/2026
0805946a-475f-46e5-bb4d-bd8730a5f236,Matt Fitzpatrick,4.5,Birdies or Better,+140,-173,PGA,FedEx St. Jude... R2,N/A,2026-08-14T13:30:00Z,Fri 09:30am,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20250926_02-04b52e10-1f50-4efb-9895-86b4107f78c4.png,N/A,N/A,N/A,8/14/2026
6498254c-03d7-4ef6-ac77-f21036fc408f,Matt Fitzpatrick,11.5,Greens in Regulation,+106,-130,PGA,FedEx St. Jude... R2,N/A,2026-08-14T13:30:00Z,Fri 09:30am,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20250926_02-04b52e10-1f50-4efb-9895-86b4107f78c4.png,N/A,N/A,N/A,8/14/2026
3496e2fd-baa6-4d24-8ae9-f93069642d45,Matt Fitzpatrick,8.5,Fairways Hit,+103,-125,PGA,FedEx St. Jude... R2,N/A,2026-08-14T13:30:00Z,Fri 09:30am,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20250926_02-04b52e10-1f50-4efb-9895-86b4107f78c4.png,N/A,N/A,N/A,8/14/2026
7b6cb518-254c-4fb5-b4e8-365688aa6bc9,Matt Fitzpatrick,2.5,Bogeys or Worse,+120,-148,PGA,FedEx St. Jude... R2,N/A,2026-08-14T13:30:00Z,Fri 09:30am,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20250926_02-04b52e10-1f50-4efb-9895-86b4107f78c4.png,N/A,N/A,N/A,8/14/2026
e335e5ac-0f96-4eca-9f4d-4700a187567f,Matt Fitzpatrick,10.5,R2 Leaderboard Position,N/A,+685,PGA,FedEx St. Jude... R2,N/A,2026-08-14T13:30:00Z,Fri 09:30am,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20250926_02-04b52e10-1f50-4efb-9895-86b4107f78c4.png,N/A,N/A,N/A,8/14/2026
d497a299-7dcf-41ef-b44a-580eef5d4fb9,Sahith Theegala,10.5,R2 Leaderboard Position,N/A,+648,PGA,FedEx St. Jude... R2,N/A,2026-08-14T12:50:00Z,Fri 08:50am,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260218_23-25faf9c2-3b45-4630-aac8-d11229cde0a1.png,N/A,N/A,N/A,8/14/2026
39b40fdb-e968-4fd7-abbb-9324f5aaf21b,Sahith Theegala,0.5,Eagles or Better,+631,N/A,PGA,FedEx St. Jude... R2,N/A,2026-08-14T12:50:00Z,Fri 08:50am,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260218_23-25faf9c2-3b45-4630-aac8-d11229cde0a1.png,N/A,N/A,N/A,8/14/2026
462fcb09-af5d-475d-ab77-862ac3baf7a3,Matt Fitzpatrick,0.5,Eagles or Better,+672,N/A,PGA,FedEx St. Jude... R2,N/A,2026-08-14T13:30:00Z,Fri 09:30am,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20250926_02-04b52e10-1f50-4efb-9895-86b4107f78c4.png,N/A,N/A,N/A,8/14/2026
819fb979-fc40-4d47-b24b-ce0d135fee20,Tommy Fleetwood,68.5,Round Strokes,+111,-136,PGA,FedEx St. Jude... R2,N/A,2026-08-14T16:10:00Z,Fri 12:10pm,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20250926_03-6577ec3d-9e78-4979-8f4c-01c465fa6b1d.png,N/A,N/A,N/A,8/14/2026
0a73ae17-ed7f-4143-93a7-2f5ad40700bb,Tommy Fleetwood,5.5,Tourney Finishing Position,N/A,+161,PGA,FedEx St. Jude... R2,N/A,2026-08-14T16:10:00Z,Fri 12:10pm,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20250926_03-6577ec3d-9e78-4979-8f4c-01c465fa6b1d.png,N/A,N/A,N/A,8/14/2026
811416bc-84f6-42f3-a1eb-b0d321a6913c,Tommy Fleetwood,4.5,Birdies or Better,+132,-162,PGA,FedEx St. Jude... R2,N/A,2026-08-14T16:10:00Z,Fri 12:10pm,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20250926_03-6577ec3d-9e78-4979-8f4c-01c465fa6b1d.png,N/A,N/A,N/A,8/14/2026
d0ca371a-8dbd-4954-9088-bbf865e44e12,Tommy Fleetwood,11.5,Greens in Regulation,+130,-162,PGA,FedEx St. Jude... R2,N/A,2026-08-14T16:10:00Z,Fri 12:10pm,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20250926_03-6577ec3d-9e78-4979-8f4c-01c465fa6b1d.png,N/A,N/A,N/A,8/14/2026
5c6f18ea-1c62-4640-bd85-0d4891022b26,Tommy Fleetwood,8.5,Fairways Hit,-154,+124,PGA,FedEx St. Jude... R2,N/A,2026-08-14T16:10:00Z,Fri 12:10pm,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20250926_03-6577ec3d-9e78-4979-8f4c-01c465fa6b1d.png,N/A,N/A,N/A,8/14/2026
9f51ba9d-75f0-49bd-86d8-a8a51b0eb54c,Tommy Fleetwood,2.5,Bogeys or Worse,+136,-167,PGA,FedEx St. Jude... R2,N/A,2026-08-14T16:10:00Z,Fri 12:10pm,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20250926_03-6577ec3d-9e78-4979-8f4c-01c465fa6b1d.png,N/A,N/A,N/A,8/14/2026
eb467ed1-0885-4dbf-aecd-edb097733224,Tommy Fleetwood,10.5,R2 Leaderboard Position,N/A,-157,PGA,FedEx St. Jude... R2,N/A,2026-08-14T16:10:00Z,Fri 12:10pm,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20250926_03-6577ec3d-9e78-4979-8f4c-01c465fa6b1d.png,N/A,N/A,N/A,8/14/2026
6c748a0c-03d5-4a24-a07e-78ea3df683fa,Tommy Fleetwood,0.5,Eagles or Better,+666,N/A,PGA,FedEx St. Jude... R2,N/A,2026-08-14T16:10:00Z,Fri 12:10pm,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20250926_03-6577ec3d-9e78-4979-8f4c-01c465fa6b1d.png,N/A,N/A,N/A,8/14/2026
242a88ad-2464-479f-8d99-f59856e7ef53,Sam Burns,68.5,Round Strokes,+105,-129,PGA,FedEx St. Jude... R2,N/A,2026-08-14T14:25:00Z,Fri 10:25am,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260515_15-f572509d-7c6d-48b9-9c65-a20f6d2d492b.png,N/A,N/A,N/A,8/14/2026
55fa7a06-01fd-479a-a0a1-8d0c0b647eea,Sam Burns,10.5,Tourney Finishing Position,N/A,+105,PGA,FedEx St. Jude... R2,N/A,2026-08-14T14:25:00Z,Fri 10:25am,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260515_15-f572509d-7c6d-48b9-9c65-a20f6d2d492b.png,N/A,N/A,N/A,8/14/2026
dbdacb2b-e6ef-4892-a85b-d0e96524ed3b,Sam Burns,4.5,Birdies or Better,+103,-125,PGA,FedEx St. Jude... R2,N/A,2026-08-14T14:25:00Z,Fri 10:25am,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260515_15-f572509d-7c6d-48b9-9c65-a20f6d2d492b.png,N/A,N/A,N/A,8/14/2026
66dd2e24-258f-47f8-bddd-b185ee9f6eab,Sam Burns,10.5,Greens in Regulation,-154,+125,PGA,FedEx St. Jude... R2,N/A,2026-08-14T14:25:00Z,Fri 10:25am,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260515_15-f572509d-7c6d-48b9-9c65-a20f6d2d492b.png,N/A,N/A,N/A,8/14/2026
cded05d1-5568-43e4-ada7-98afea82dae4,Sam Burns,7.5,Fairways Hit,+101,-124,PGA,FedEx St. Jude... R2,N/A,2026-08-14T14:25:00Z,Fri 10:25am,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260515_15-f572509d-7c6d-48b9-9c65-a20f6d2d492b.png,N/A,N/A,N/A,8/14/2026
61f680c8-2ff9-4496-a20f-92c9a9ff4015,Sam Burns,2.5,Bogeys or Worse,+109,-134,PGA,FedEx St. Jude... R2,N/A,2026-08-14T14:25:00Z,Fri 10:25am,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260515_15-f572509d-7c6d-48b9-9c65-a20f6d2d492b.png,N/A,N/A,N/A,8/14/2026
294330f0-0b0e-4468-be63-6cd14c034fcd,Sam Burns,10.5,R2 Leaderboard Position,N/A,+114,PGA,FedEx St. Jude... R2,N/A,2026-08-14T14:25:00Z,Fri 10:25am,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260515_15-f572509d-7c6d-48b9-9c65-a20f6d2d492b.png,N/A,N/A,N/A,8/14/2026
81b5f9ae-23e1-497d-a09e-f132c0f73346,Sam Burns,0.5,Eagles or Better,+566,N/A,PGA,FedEx St. Jude... R2,N/A,2026-08-14T14:25:00Z,Fri 10:25am,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260515_15-f572509d-7c6d-48b9-9c65-a20f6d2d492b.png,N/A,N/A,N/A,8/14/2026
8212b15c-5e29-468a-9d8b-3d50076a602d,Adam Scott,69.5,Round Strokes,+103,-125,PGA,FedEx St. Jude... R2,N/A,2026-08-14T14:15:00Z,Fri 10:15am,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260218_23-45be1496-ea36-4c0c-8573-4a457ab70573.png,N/A,N/A,N/A,8/14/2026
071cbccd-2a2b-4f0d-b0c3-fae19d013625,Adam Scott,20.5,Tourney Finishing Position,N/A,-134,PGA,FedEx St. Jude... R2,N/A,2026-08-14T14:15:00Z,Fri 10:15am,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260218_23-45be1496-ea36-4c0c-8573-4a457ab70573.png,N/A,N/A,N/A,8/14/2026
c850a4a5-8a12-4f8b-96d6-70e57609ba81,Adam Scott,3.5,Birdies or Better,-150,+122,PGA,FedEx St. Jude... R2,N/A,2026-08-14T14:15:00Z,Fri 10:15am,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260218_23-45be1496-ea36-4c0c-8573-4a457ab70573.png,N/A,N/A,N/A,8/14/2026
b0de42a1-62ea-4ac0-bb36-aacff38e86dc,Adam Scott,10.5,R2 Leaderboard Position,N/A,+113,PGA,FedEx St. Jude... R2,N/A,2026-08-14T14:15:00Z,Fri 10:15am,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260218_23-45be1496-ea36-4c0c-8573-4a457ab70573.png,N/A,N/A,N/A,8/14/2026
9cccbad9-f354-4dc6-bb61-c69260521091,Adam Scott,0.5,Eagles or Better,+572,N/A,PGA,FedEx St. Jude... R2,N/A,2026-08-14T14:15:00Z,Fri 10:15am,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260218_23-45be1496-ea36-4c0c-8573-4a457ab70573.png,N/A,N/A,N/A,8/14/2026
83a563ec-2843-4f95-9bc2-b577cb468131,Brian Harman,69.5,Round Strokes,-112,-112,PGA,FedEx St. Jude... R2,N/A,2026-08-14T17:55:00Z,Fri 01:55pm,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260218_23-92544280-0438-4f43-a5f3-f3a21ea55157.png,N/A,N/A,N/A,8/14/2026
36b87e83-2420-44c6-8915-7a358ae613d5,Brian Harman,20.5,Tourney Finishing Position,N/A,+320,PGA,FedEx St. Jude... R2,N/A,2026-08-14T17:55:00Z,Fri 01:55pm,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260218_23-92544280-0438-4f43-a5f3-f3a21ea55157.png,N/A,N/A,N/A,8/14/2026
b4e667f8-4bd8-4b61-87ef-789035ff12e8,Brian Harman,3.5,Birdies or Better,-124,+101,PGA,FedEx St. Jude... R2,N/A,2026-08-14T17:55:00Z,Fri 01:55pm,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260218_23-92544280-0438-4f43-a5f3-f3a21ea55157.png,N/A,N/A,N/A,8/14/2026
2f077454-5c39-4440-814e-958e36cc0197,Brian Harman,10.5,R2 Leaderboard Position,N/A,+1400,PGA,FedEx St. Jude... R2,N/A,2026-08-14T17:55:00Z,Fri 01:55pm,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260218_23-92544280-0438-4f43-a5f3-f3a21ea55157.png,N/A,N/A,N/A,8/14/2026
8d2732cd-dc06-451b-9ae3-761c545c06c8,Brian Harman,0.5,Eagles or Better,+723,N/A,PGA,FedEx St. Jude... R2,N/A,2026-08-14T17:55:00Z,Fri 01:55pm,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260218_23-92544280-0438-4f43-a5f3-f3a21ea55157.png,N/A,N/A,N/A,8/14/2026
03185633-8c99-465d-95f4-c01acbf3ebda,Russell Henley,68.5,Round Strokes,-122,-102,PGA,FedEx St. Jude... R2,N/A,2026-08-14T17:25:00Z,Fri 01:25pm,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260218_23-d8a9ce2c-9bdf-4e54-b53e-58692a1f4d59.png,N/A,N/A,N/A,8/14/2026
95f3e9c3-5db3-4e7e-9933-a0a28d82f39f,Russell Henley,20.5,Tourney Finishing Position,N/A,+207,PGA,FedEx St. Jude... R2,N/A,2026-08-14T17:25:00Z,Fri 01:25pm,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260218_23-d8a9ce2c-9bdf-4e54-b53e-58692a1f4d59.png,N/A,N/A,N/A,8/14/2026
f4afcb41-a506-48b6-b15f-0cdfe6bc03a9,Russell Henley,4.5,Birdies or Better,+140,-173,PGA,FedEx St. Jude... R2,N/A,2026-08-14T17:25:00Z,Fri 01:25pm,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260218_23-d8a9ce2c-9bdf-4e54-b53e-58692a1f4d59.png,N/A,N/A,N/A,8/14/2026
75064448-e80f-45ed-9ba5-d178c9b1ffab,Russell Henley,11.5,Greens in Regulation,+130,-162,PGA,FedEx St. Jude... R2,N/A,2026-08-14T17:25:00Z,Fri 01:25pm,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Golfer,G,https://assets.underdogfantasy.com/player-images/pga/20260218_23-d8a9ce2c-9bdf-4e54-b53e-58692a1f4d59.png,N/A,N/A,N/A,8/14/2026
